group	colour	x	y	tooltip	showSelected1
6	#A58AFF	1962	39.2014146341463	Nepal	South Asia
6	#A58AFF	1963	39.5749268292683	Nepal	South Asia
6	#A58AFF	1964	39.9640487804878	Nepal	South Asia
6	#A58AFF	1965	40.3703902439024	Nepal	South Asia
6	#A58AFF	1966	40.7950731707317	Nepal	South Asia
6	#A58AFF	1967	41.2376097560976	Nepal	South Asia
6	#A58AFF	1968	41.697512195122	Nepal	South Asia
6	#A58AFF	1969	42.1737317073171	Nepal	South Asia
6	#A58AFF	1970	42.6666341463415	Nepal	South Asia
6	#A58AFF	1971	43.1750975609756	Nepal	South Asia
6	#A58AFF	1972	43.6979512195122	Nepal	South Asia
6	#A58AFF	1973	44.2330975609756	Nepal	South Asia
6	#A58AFF	1974	44.778487804878	Nepal	South Asia
6	#A58AFF	1975	45.3301219512195	Nepal	South Asia
6	#A58AFF	1960	46.642756097561	Pakistan	South Asia
6	#A58AFF	1961	47.3273658536585	Pakistan	South Asia
6	#A58AFF	1962	48.004	Pakistan	South Asia
6	#A58AFF	1963	48.6746585365854	Pakistan	South Asia
6	#A58AFF	1964	49.3373658536585	Pakistan	South Asia
6	#A58AFF	1965	49.9961219512195	Pakistan	South Asia
6	#A58AFF	1966	50.6504634146342	Pakistan	South Asia
6	#A58AFF	1967	51.3013658536585	Pakistan	South Asia
6	#A58AFF	1968	51.9462926829268	Pakistan	South Asia
6	#A58AFF	1969	52.5806829268293	Pakistan	South Asia
6	#A58AFF	1970	53.2014634146341	Pakistan	South Asia
6	#A58AFF	1971	53.8020487804878	Pakistan	South Asia
6	#A58AFF	1972	54.3793658536585	Pakistan	South Asia
6	#A58AFF	1973	54.9284146341464	Pakistan	South Asia
6	#A58AFF	1974	55.4466829268293	Pakistan	South Asia
6	#A58AFF	1975	55.9317073170732	Pakistan	South Asia
2	#C49A00	1960	62.2543658536585	Albania	Europe & Central Asia
2	#C49A00	1961	63.2734634146342	Albania	Europe & Central Asia
2	#C49A00	1962	64.1623414634146	Albania	Europe & Central Asia
2	#C49A00	1963	64.8870975609756	Albania	Europe & Central Asia
2	#C49A00	1964	65.4376829268293	Albania	Europe & Central Asia
2	#C49A00	1965	65.8294390243903	Albania	Europe & Central Asia
2	#C49A00	1966	66.1000731707317	Albania	Europe & Central Asia
2	#C49A00	1967	66.3118048780488	Albania	Europe & Central Asia
2	#C49A00	1968	66.5164390243903	Albania	Europe & Central Asia
2	#C49A00	1969	66.7384634146342	Albania	Europe & Central Asia
2	#C49A00	1970	66.9894390243903	Albania	Europe & Central Asia
2	#C49A00	1971	67.265512195122	Albania	Europe & Central Asia
2	#C49A00	1972	67.5444634146342	Albania	Europe & Central Asia
2	#C49A00	1973	67.813512195122	Albania	Europe & Central Asia
2	#C49A00	1974	68.0722682926829	Albania	Europe & Central Asia
2	#C49A00	1975	68.3258292682927	Albania	Europe & Central Asia
2	#C49A00	1960	65.8539512195122	Armenia	Europe & Central Asia
2	#C49A00	1961	66.2754634146342	Armenia	Europe & Central Asia
2	#C49A00	1962	66.701487804878	Armenia	Europe & Central Asia
2	#C49A00	1963	67.1300243902439	Armenia	Europe & Central Asia
2	#C49A00	1964	67.5580975609756	Armenia	Europe & Central Asia
2	#C49A00	1965	67.9847317073171	Armenia	Europe & Central Asia
2	#C49A00	1966	68.4093902439025	Armenia	Europe & Central Asia
2	#C49A00	1967	68.8266341463415	Armenia	Europe & Central Asia
2	#C49A00	1968	69.2264146341464	Armenia	Europe & Central Asia
2	#C49A00	1969	69.5987073170732	Armenia	Europe & Central Asia
2	#C49A00	1970	69.9244390243903	Armenia	Europe & Central Asia
2	#C49A00	1971	70.1830487804878	Armenia	Europe & Central Asia
2	#C49A00	1972	70.367512195122	Armenia	Europe & Central Asia
2	#C49A00	1973	70.4793170731707	Armenia	Europe & Central Asia
2	#C49A00	1974	70.5239756097561	Armenia	Europe & Central Asia
2	#C49A00	1975	70.527512195122	Armenia	Europe & Central Asia
2	#C49A00	1960	68.5856097560976	Austria	Europe & Central Asia
2	#C49A00	1961	69.5773170731707	Austria	Europe & Central Asia
2	#C49A00	1962	69.309512195122	Austria	Europe & Central Asia
2	#C49A00	1963	69.4436585365854	Austria	Europe & Central Asia
2	#C49A00	1964	69.9219512195122	Austria	Europe & Central Asia
2	#C49A00	1965	69.7221951219512	Austria	Europe & Central Asia
2	#C49A00	1966	70.0458536585366	Austria	Europe & Central Asia
2	#C49A00	1967	69.9178048780488	Austria	Europe & Central Asia
2	#C49A00	1968	70.0575609756098	Austria	Europe & Central Asia
2	#C49A00	1969	69.8331707317073	Austria	Europe & Central Asia
2	#C49A00	1970	69.8907317073171	Austria	Europe & Central Asia
2	#C49A00	1971	70.0692682926829	Austria	Europe & Central Asia
2	#C49A00	1972	70.4136585365854	Austria	Europe & Central Asia
2	#C49A00	1973	70.9792682926829	Austria	Europe & Central Asia
2	#C49A00	1974	70.9624390243903	Austria	Europe & Central Asia
2	#C49A00	1975	71.0841463414634	Austria	Europe & Central Asia
2	#C49A00	1960	60.836243902439	Azerbaijan	Europe & Central Asia
2	#C49A00	1961	61.2391707317073	Azerbaijan	Europe & Central Asia
2	#C49A00	1962	61.6445853658537	Azerbaijan	Europe & Central Asia
2	#C49A00	1963	62.052	Azerbaijan	Europe & Central Asia
2	#C49A00	1964	62.4574146341463	Azerbaijan	Europe & Central Asia
2	#C49A00	1965	62.8618292682927	Azerbaijan	Europe & Central Asia
2	#C49A00	1966	63.2672682926829	Azerbaijan	Europe & Central Asia
2	#C49A00	1967	63.6687317073171	Azerbaijan	Europe & Central Asia
2	#C49A00	1968	64.0567073170732	Azerbaijan	Europe & Central Asia
2	#C49A00	1969	64.4186829268293	Azerbaijan	Europe & Central Asia
2	#C49A00	1970	64.7346097560976	Azerbaijan	Europe & Central Asia
2	#C49A00	1971	64.9814390243903	Azerbaijan	Europe & Central Asia
2	#C49A00	1972	65.1481219512195	Azerbaijan	Europe & Central Asia
2	#C49A00	1973	65.2341707317073	Azerbaijan	Europe & Central Asia
2	#C49A00	1974	65.2435853658537	Azerbaijan	Europe & Central Asia
2	#C49A00	1975	65.1874390243903	Azerbaijan	Europe & Central Asia
2	#C49A00	1960	60.2073658536586	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1961	60.8818536585366	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1962	61.5188292682927	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1963	62.1247804878049	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1964	62.705756097561	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1965	63.2692926829268	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1966	63.8224634146342	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1967	64.3673414634146	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1968	64.9074146341463	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1969	65.4456829268293	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1970	65.9866097560976	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1971	66.5321219512195	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1972	67.0786585365854	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1973	67.6176341463415	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1974	68.1404634146342	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1975	68.6315853658537	Bosnia and Herzegovina	Europe & Central Asia
2	#C49A00	1960	69.7019512195122	Belgium	Europe & Central Asia
2	#C49A00	1961	70.5209756097561	Belgium	Europe & Central Asia
2	#C49A00	1962	70.219512195122	Belgium	Europe & Central Asia
2	#C49A00	1963	70.0514634146342	Belgium	Europe & Central Asia
2	#C49A00	1964	70.7551219512195	Belgium	Europe & Central Asia
2	#C49A00	1965	70.6253658536586	Belgium	Europe & Central Asia
2	#C49A00	1966	70.7063414634146	Belgium	Europe & Central Asia
2	#C49A00	1967	71.0129268292683	Belgium	Europe & Central Asia
2	#C49A00	1968	70.6931707317073	Belgium	Europe & Central Asia
2	#C49A00	1969	70.7648780487805	Belgium	Europe & Central Asia
2	#C49A00	1970	70.9719512195122	Belgium	Europe & Central Asia
2	#C49A00	1971	71.0604878048781	Belgium	Europe & Central Asia
2	#C49A00	1972	71.4051219512195	Belgium	Europe & Central Asia
2	#C49A00	1973	71.6353658536586	Belgium	Europe & Central Asia
2	#C49A00	1974	71.9858536585366	Belgium	Europe & Central Asia
2	#C49A00	1975	71.9712195121951	Belgium	Europe & Central Asia
2	#C49A00	1960	69.2475609756098	Bulgaria	Europe & Central Asia
2	#C49A00	1961	70.1956097560976	Bulgaria	Europe & Central Asia
2	#C49A00	1962	69.4919512195122	Bulgaria	Europe & Central Asia
2	#C49A00	1963	70.3092682926829	Bulgaria	Europe & Central Asia
2	#C49A00	1964	71.1212195121951	Bulgaria	Europe & Central Asia
2	#C49A00	1965	71.2939024390244	Bulgaria	Europe & Central Asia
2	#C49A00	1966	71.2234146341464	Bulgaria	Europe & Central Asia
2	#C49A00	1967	70.4139024390244	Bulgaria	Europe & Central Asia
2	#C49A00	1968	71.2251219512195	Bulgaria	Europe & Central Asia
2	#C49A00	1969	70.43	Bulgaria	Europe & Central Asia
2	#C49A00	1970	71.2563414634146	Bulgaria	Europe & Central Asia
2	#C49A00	1971	70.8736585365854	Bulgaria	Europe & Central Asia
2	#C49A00	1972	70.899512195122	Bulgaria	Europe & Central Asia
2	#C49A00	1973	71.3421951219512	Bulgaria	Europe & Central Asia
2	#C49A00	1974	71.2080487804878	Bulgaria	Europe & Central Asia
2	#C49A00	1975	71.049756097561	Bulgaria	Europe & Central Asia
2	#C49A00	1960	68.2738780487805	Belarus	Europe & Central Asia
2	#C49A00	1961	68.5559268292683	Belarus	Europe & Central Asia
2	#C49A00	1962	68.8120487804878	Belarus	Europe & Central Asia
2	#C49A00	1963	69.0442195121951	Belarus	Europe & Central Asia
2	#C49A00	1964	69.2564390243903	Belarus	Europe & Central Asia
2	#C49A00	1965	69.4581951219512	Belarus	Europe & Central Asia
2	#C49A00	1966	69.6619756097561	Belarus	Europe & Central Asia
2	#C49A00	1967	69.873756097561	Belarus	Europe & Central Asia
2	#C49A00	1968	70.0934634146341	Belarus	Europe & Central Asia
2	#C49A00	1969	70.3150487804878	Belarus	Europe & Central Asia
2	#C49A00	1970	70.5228780487805	Belarus	Europe & Central Asia
2	#C49A00	1971	70.6958048780488	Belarus	Europe & Central Asia
2	#C49A00	1972	70.8183170731707	Belarus	Europe & Central Asia
2	#C49A00	1973	70.8809268292683	Belarus	Europe & Central Asia
2	#C49A00	1974	70.8837317073171	Belarus	Europe & Central Asia
2	#C49A00	1975	70.8328780487805	Belarus	Europe & Central Asia
2	#C49A00	1960	71.3134146341463	Switzerland	Europe & Central Asia
2	#C49A00	1961	71.6448780487805	Switzerland	Europe & Central Asia
2	#C49A00	1962	71.1960975609756	Switzerland	Europe & Central Asia
2	#C49A00	1963	71.1875609756098	Switzerland	Europe & Central Asia
2	#C49A00	1964	72.0778048780488	Switzerland	Europe & Central Asia
2	#C49A00	1965	72.2017073170732	Switzerland	Europe & Central Asia
2	#C49A00	1966	72.3356097560976	Switzerland	Europe & Central Asia
2	#C49A00	1967	72.6365853658537	Switzerland	Europe & Central Asia
2	#C49A00	1968	72.590243902439	Switzerland	Europe & Central Asia
2	#C49A00	1969	72.6126829268293	Switzerland	Europe & Central Asia
2	#C49A00	1970	73.020243902439	Switzerland	Europe & Central Asia
2	#C49A00	1971	73.1307317073171	Switzerland	Europe & Central Asia
2	#C49A00	1972	73.6443902439025	Switzerland	Europe & Central Asia
2	#C49A00	1973	73.9409756097561	Switzerland	Europe & Central Asia
2	#C49A00	1974	74.2870731707317	Switzerland	Europe & Central Asia
2	#C49A00	1975	74.6656097560976	Switzerland	Europe & Central Asia
2	#C49A00	1960	69.5906097560976	Cyprus	Europe & Central Asia
2	#C49A00	1961	69.9255365853659	Cyprus	Europe & Central Asia
2	#C49A00	1962	70.2499756097561	Cyprus	Europe & Central Asia
2	#C49A00	1963	70.5644390243903	Cyprus	Europe & Central Asia
2	#C49A00	1964	70.8693902439024	Cyprus	Europe & Central Asia
2	#C49A00	1965	71.1653414634146	Cyprus	Europe & Central Asia
2	#C49A00	1966	71.4527804878049	Cyprus	Europe & Central Asia
2	#C49A00	1967	71.732243902439	Cyprus	Europe & Central Asia
2	#C49A00	1968	72.0042195121951	Cyprus	Europe & Central Asia
2	#C49A00	1969	72.2686829268293	Cyprus	Europe & Central Asia
2	#C49A00	1970	72.5266585365854	Cyprus	Europe & Central Asia
2	#C49A00	1971	72.7776341463415	Cyprus	Europe & Central Asia
2	#C49A00	1972	73.0211219512195	Cyprus	Europe & Central Asia
2	#C49A00	1973	73.2575853658537	Cyprus	Europe & Central Asia
2	#C49A00	1974	73.4875609756098	Cyprus	Europe & Central Asia
2	#C49A00	1975	73.7115365853659	Cyprus	Europe & Central Asia
2	#C49A00	1960	70.3487804878049	Czech Republic	Europe & Central Asia
2	#C49A00	1961	70.5126829268293	Czech Republic	Europe & Central Asia
2	#C49A00	1962	69.7868292682927	Czech Republic	Europe & Central Asia
2	#C49A00	1963	70.3043902439025	Czech Republic	Europe & Central Asia
2	#C49A00	1964	70.459512195122	Czech Republic	Europe & Central Asia
2	#C49A00	1965	70.1631707317073	Czech Republic	Europe & Central Asia
2	#C49A00	1966	70.3848780487805	Czech Republic	Europe & Central Asia
2	#C49A00	1967	70.2641463414634	Czech Republic	Europe & Central Asia
2	#C49A00	1968	69.8407317073171	Czech Republic	Europe & Central Asia
2	#C49A00	1969	69.3670731707317	Czech Republic	Europe & Central Asia
2	#C49A00	1970	69.440243902439	Czech Republic	Europe & Central Asia
2	#C49A00	1971	69.6770731707317	Czech Republic	Europe & Central Asia
2	#C49A00	1972	70.1765853658537	Czech Republic	Europe & Central Asia
2	#C49A00	1973	70.0226829268293	Czech Republic	Europe & Central Asia
2	#C49A00	1974	70.0865853658537	Czech Republic	Europe & Central Asia
2	#C49A00	1975	70.4146341463415	Czech Republic	Europe & Central Asia
2	#C49A00	1960	69.6202926829268	Germany	Europe & Central Asia
2	#C49A00	1961	69.8263902439025	Germany	Europe & Central Asia
2	#C49A00	1962	70.0100975609756	Germany	Europe & Central Asia
2	#C49A00	1963	70.1719512195122	Germany	Europe & Central Asia
2	#C49A00	1964	70.3119512195122	Germany	Europe & Central Asia
2	#C49A00	1965	70.4261463414634	Germany	Europe & Central Asia
2	#C49A00	1966	70.5085609756098	Germany	Europe & Central Asia
2	#C49A00	1967	70.5621463414634	Germany	Europe & Central Asia
2	#C49A00	1968	70.5928780487805	Germany	Europe & Central Asia
2	#C49A00	1969	70.6126585365854	Germany	Europe & Central Asia
2	#C49A00	1970	70.6409024390244	Germany	Europe & Central Asia
2	#C49A00	1971	70.6964634146342	Germany	Europe & Central Asia
2	#C49A00	1972	70.7942682926829	Germany	Europe & Central Asia
2	#C49A00	1973	70.9418048780488	Germany	Europe & Central Asia
2	#C49A00	1974	71.1411219512195	Germany	Europe & Central Asia
2	#C49A00	1975	71.3867804878049	Germany	Europe & Central Asia
2	#C49A00	1960	72.1765853658537	Denmark	Europe & Central Asia
2	#C49A00	1961	72.4382926829268	Denmark	Europe & Central Asia
2	#C49A00	1962	72.319756097561	Denmark	Europe & Central Asia
2	#C49A00	1963	72.4004878048781	Denmark	Europe & Central Asia
2	#C49A00	1964	72.4851219512195	Denmark	Europe & Central Asia
2	#C49A00	1965	72.3707317073171	Denmark	Europe & Central Asia
2	#C49A00	1966	72.4441463414634	Denmark	Europe & Central Asia
2	#C49A00	1967	72.9221951219512	Denmark	Europe & Central Asia
2	#C49A00	1968	73.1214634146342	Denmark	Europe & Central Asia
2	#C49A00	1969	73.2209756097561	Denmark	Europe & Central Asia
2	#C49A00	1970	73.3434146341463	Denmark	Europe & Central Asia
2	#C49A00	1971	73.4146341463415	Denmark	Europe & Central Asia
2	#C49A00	1972	73.4390243902439	Denmark	Europe & Central Asia
2	#C49A00	1973	73.6821951219512	Denmark	Europe & Central Asia
2	#C49A00	1974	73.8082926829268	Denmark	Europe & Central Asia
2	#C49A00	1975	74.0751219512195	Denmark	Europe & Central Asia
2	#C49A00	1960	68.5777317073171	Estonia	Europe & Central Asia
2	#C49A00	1961	68.8391951219512	Estonia	Europe & Central Asia
2	#C49A00	1962	69.0655365853658	Estonia	Europe & Central Asia
2	#C49A00	1963	69.2643658536585	Estonia	Europe & Central Asia
2	#C49A00	1964	69.4392195121951	Estonia	Europe & Central Asia
2	#C49A00	1965	69.5965121951219	Estonia	Europe & Central Asia
2	#C49A00	1966	69.7390975609756	Estonia	Europe & Central Asia
2	#C49A00	1967	69.8632682926829	Estonia	Europe & Central Asia
2	#C49A00	1968	69.9672926829268	Estonia	Europe & Central Asia
2	#C49A00	1969	70.0480975609756	Estonia	Europe & Central Asia
2	#C49A00	1970	70.0985609756098	Estonia	Europe & Central Asia
2	#C49A00	1971	70.1076341463415	Estonia	Europe & Central Asia
2	#C49A00	1972	70.0723902439024	Estonia	Europe & Central Asia
2	#C49A00	1973	69.9939268292683	Estonia	Europe & Central Asia
2	#C49A00	1974	69.8793170731707	Estonia	Europe & Central Asia
2	#C49A00	1975	69.7346341463415	Estonia	Europe & Central Asia
2	#C49A00	1960	69.1092682926829	Spain	Europe & Central Asia
2	#C49A00	1961	69.4804878048781	Spain	Europe & Central Asia
2	#C49A00	1962	69.5190243902439	Spain	Europe & Central Asia
2	#C49A00	1963	69.6812195121951	Spain	Europe & Central Asia
2	#C49A00	1964	70.399756097561	Spain	Europe & Central Asia
2	#C49A00	1965	70.8092682926829	Spain	Europe & Central Asia
2	#C49A00	1966	71.0551219512195	Spain	Europe & Central Asia
2	#C49A00	1967	71.2529268292683	Spain	Europe & Central Asia
2	#C49A00	1968	71.5378048780488	Spain	Europe & Central Asia
2	#C49A00	1969	71.0575609756098	Spain	Europe & Central Asia
2	#C49A00	1970	72.0273170731707	Spain	Europe & Central Asia
2	#C49A00	1971	71.630243902439	Spain	Europe & Central Asia
2	#C49A00	1972	72.8180487804878	Spain	Europe & Central Asia
2	#C49A00	1973	72.6107317073171	Spain	Europe & Central Asia
2	#C49A00	1974	72.969756097561	Spain	Europe & Central Asia
2	#C49A00	1975	73.3187804878049	Spain	Europe & Central Asia
2	#C49A00	1960	68.819756097561	Finland	Europe & Central Asia
2	#C49A00	1961	68.8441463414634	Finland	Europe & Central Asia
2	#C49A00	1962	68.5778048780488	Finland	Europe & Central Asia
2	#C49A00	1963	69.0126829268293	Finland	Europe & Central Asia
2	#C49A00	1964	69.2209756097561	Finland	Europe & Central Asia
2	#C49A00	1965	68.9778048780488	Finland	Europe & Central Asia
2	#C49A00	1966	69.4770731707317	Finland	Europe & Central Asia
2	#C49A00	1967	69.6665853658537	Finland	Europe & Central Asia
2	#C49A00	1968	69.6163414634146	Finland	Europe & Central Asia
2	#C49A00	1969	69.5034146341464	Finland	Europe & Central Asia
2	#C49A00	1970	70.179512195122	Finland	Europe & Central Asia
