ID,No.,iso3,country,Former ID,Origin (type),Origin (specif.),SES,Sample comp.,Sample char.,Lowest age,Highest age,Mean age,Age deviation,N (ind.),Sample rating,Test (type),Test (meas.),Test (calc.),Test (part),Domain,Procedure,Year (meas.),Year (std.),Time deviation,Country of std.,Testing rating,Recalc.?,Special calc.?,Test-conv.?,Raw-score (uncor.),Raw-score (cor.),IQ (uncor.),Test time adjust.,Country cor.,Add. cor.,Below threshold?,Method rating,IQ (cor.),IQ (L&V),IQ(L&V)-IQ(cor.),|IQ(L&V)-IQ(cor.)|,Full rating,QN-Factor,Short,Full,Found?,DB,L&V
EGY5531,5531.0,EGY,Egypt,37.1.2,3.0,Alexandria,2.0,university students,1.0,22.0,25.0,23.48075221238938,0.41924778761061887,452.0,0.2,RPM,SPM,APM,full,1.0,1.0,1988.0,1992.0,4.0,1.0,1.0,1.0,0.0,1.0,42.34,9.716328755280024,76.24314129294481,0.8400000000000034,0.0,0.0,0.0,0.6666666666666666,77.08314129294482,83.0,5.916858707055184,5.916858707055184,0.6222222222222222,281.24444444444447,Abdel-Khalek (1988),"Abdel-Khalek, A. M. (1988). Egyptian results on the Standard Progressive Matrices. Personality and Individual Differences, 9, 193-195.",Y,,
EGY7781,7781.0,EGY,Egypt,,4.0,Menoufia,2.0,normal,3.0,5.0,11.0,8.0,15.899999999999999,1756.0,0.3,RPM,CPM,CPM,full,1.0,1.0,2017.0,2007.0,10.0,1.0,0.8333333333333334,1.0,1.0,0.0,22.25714285714286,22.25714285714286,89.66904144285711,-0.21000000000000085,0.0,0.0,0.0,1.0,89.45904144285711,85.0,-4.459041442857114,4.459041442857114,0.7111111111111111,1248.7111111111112,Ziada et al. (2017),"Ziada, Kh. E., Metwaly, H. A. M., Bakhiet, S. F. A., Cheng, H., & Lynn, R. (2017). A New Study of Intelligence in Egypt. Mankind Quarterly, 58, 307-311.",Y,,
ERI1246,1246.0,ERI,Eritrea,38.1.1,6.0,,2.0,orphans,5.0,9.0,12.0,10.5,9.2,40.0,0.2,RPM,SPM,SPM,full,1.0,1.0,1996.0,1979.0,17.0,1.0,0.8333333333333334,1.0,0.0,0.0,20.6,20.6,69.7396976,-3.5700000000000145,0.0,0.0,0.0,1.0,66.16969759999998,66.0,-0.1696975999999779,0.1696975999999779,0.6777777777777777,27.111111111111107,Wolff & Fessada (1999),"Wolff, P. H., & Fesseha, G. (1999). The orphans of Eritrea: A five-year follow-up study. Journal of Child Psychology & Psychiatry, 40, 1231-1237.",Y,Reestimation incl. orphans (missestimation possible),"Wolff & Fesseha (1999) report an SPM score of 20.7 for 9 year olds orphans, giving a British IQ of 66. They also report a KABC IQ of 62 for the sampe sample."
ERI7365,7365.0,ERI,Eritrea,38.1.1,6.0,,2.0,orphans,5.0,5.0,16.0,10.5,9.2,200.0,0.2,RPM,SPM,SPM,full,1.0,1.0,1996.0,1979.0,17.0,1.0,0.8333333333333334,1.0,0.0,0.0,20.9,20.9,70.1843654,-3.5700000000000145,0.0,0.0,0.0,1.0,66.6143654,66.0,-0.614365399999997,0.614365399999997,0.6777777777777777,135.55555555555554,Wolff & Fessada (1999),"Wolff, P. H., & Fesseha, G. (1999). The orphans of Eritrea: A five-year follow-up study. Journal of Child Psychology & Psychiatry, 40, 1231-1237.",Y,Reestimation incl. orphans (missestimation possible),"Wolff & Fesseha (1999) report an SPM score of 20.7 for 9 year olds orphans, giving a British IQ of 66. They also report a KABC IQ of 62 for the sampe sample."
ERI9164,9164.0,ERI,Eritrea,38.1.1,6.0,,2.0,orphans,5.0,5.0,17.0,11.0,8.7,450.0,0.2,RPM,SPM,SPM,full,1.0,1.0,1990.0,1979.0,11.0,1.0,0.8333333333333334,1.0,0.0,0.0,20.6,20.6,68.98045816,-2.3100000000000094,0.0,0.0,0.0,1.0,66.67045815999998,66.0,-0.6704581599999813,0.6704581599999813,0.6777777777777777,304.99999999999994,Wolff & Fessada (1999),"Wolff, P. H., & Fesseha, G. (1999). The orphans of Eritrea: A five-year follow-up study. Journal of Child Psychology & Psychiatry, 40, 1231-1237.",Y,Reestimation incl. orphans (missestimation possible),"Wolff & Fesseha (1999) report an SPM score of 20.7 for 9 year olds orphans, giving a British IQ of 66. They also report a KABC IQ of 62 for the sampe sample."
ERI7578,7578.0,ERI,Eritrea,38.1.2,1.0,,2.0,orphans,5.0,5.0,7.0,5.7,14.0,74.0,0.1,RPM,CPM,CPM,full,1.0,1.0,1995.0,2007.0,12.0,1.0,0.8333333333333334,1.0,0.0,0.0,13.3,13.3,85.42573120000002,2.5200000000000102,0.0,0.0,0.0,1.0,87.94573120000003,85.0,-2.9457312000000258,2.9457312000000258,0.6444444444444445,47.68888888888889,Wolff et al. (1995),"Wolff, P. H., Tesfai, B., Egasso, H., & Aradom, T. (1995). The orphans of Eritrea: A comparison study. Journal of Child Psychology and Psychiatry, 36, 633-644.",Y,refugee sample excluded (non representative),
EST3594,3594.0,EST,Estonia,39.1.4,1.0,,2.0,normal,1.0,16.0,19.0,17.5,25.200000000000003,1390.0,0.2,RPM,SPM,APM,full,1.0,1.0,2001.0,1992.0,9.0,1.0,1.0,1.0,1.0,1.0,52.67714285714286,20.46775481334572,104.93565424119586,-1.8900000000000077,0.0,0.0,0.0,0.6666666666666666,103.04565424119585,,,,0.6222222222222222,864.8888888888889,"Pullmann, Allik & Lynn (2004)","Pullmann, H. Allik, J., & Lynn, R. (2004). The growth of IQ among Estonian schoolchildren from ages 7 to 19. Journal of Biosocial Science, 36, 735-740.",Y,"Also reported in Lynn et al. (2002) and Lynn, Pullmann & Allik (2003)",
EST8199,8199.0,EST,Estonia,39.1.4,1.0,,2.0,normal,1.0,7.0,15.5,11.25,31.450000000000003,3484.0,0.2,RPM,SPM,SPM,full,1.0,1.0,2001.0,1979.0,22.0,1.0,0.6666666666666666,1.0,1.0,0.0,38.849999999999994,38.849999999999994,102.46173084023945,-4.620000000000019,0.0,0.0,0.0,1.0,97.84173084023944,,,,0.6222222222222222,2167.822222222222,"Pullmann, Allik & Lynn (2004)","Pullmann, H. Allik, J., & Lynn, R. (2004). The growth of IQ among Estonian schoolchildren from ages 7 to 19. Journal of Biosocial Science, 36, 735-740.",Y,"Also reported in Lynn et al. (2002) and Lynn, Pullmann & Allik (2003)",
ETH1789,1789.0,ETH,Ethiopia,40.1.6,1.0,,2.0,normal,1.0,8.0,15.0,7.88,10.02,236.0,0.3,RPM,CPM,CPM,full,1.0,1.0,2002.0,2007.0,5.0,1.0,1.0,1.0,0.0,0.0,16.86,16.86,70.9862881352,1.0500000000000043,0.0,0.0,0.0,1.0,72.03628813520001,68.0,-4.03628813520001,4.03628813520001,0.7666666666666666,180.9333333333333,Dendir (2013),"Dendir, S. (2013). Children's endowment, schooling, and work in Ethiopia. WIDER Working Paper, No. 2013/086. Information Center for Economics.  ",Y,,Dendir (2013) reports results for a survey of children aged 8 tested with the CPM in 2002. The sample obtained a score of 16 equivalent to an IQ of 65 on the British 2007 standardization. Add 2.5 for the Flynn effect raises the IQ to 67.5 rounded up to 68. 
ETH4617,4617.0,ETH,Ethiopia,40.1.2,5.0,Israel,2.0,immigrants,3.0,13.0,16.0,14.7,3.1999999999999993,250.0,0.2,RPM,SPM,SPM,full,1.0,1.0,1991.0,1979.0,12.0,1.0,0.8333333333333334,1.0,0.0,0.0,27.0,27.0,69.7824,-2.5200000000000102,0.0,0.0,0.0,1.0,67.26239999999999,65.0,-2.2623999999999853,2.2623999999999853,0.6777777777777777,169.44444444444443,"Kaniel, S., & Fisherman, S. (1991); Lynn (1994)","Kaniel, S., & Fisherman, S. (1991). Level of performance and distribution of errors in the Progressive Matrices test: a comparison of Ethiopian immigrant and native Israeli adolescents. International Journal of Psychology, 26, 25-33; Lynn, R. (1994). The intelligence of Ethiopian immigrant and Israeli adolescents. International Journal of Psychology, 29, 55–56.",Y,Lynn (1994) is a correction of Kaniel & Fisherman (1991),
ETH8118,8118.0,ETH,Ethiopia,40.1.1,5.0,Israel,2.0,immigrants; students (pre),3.0,14.0,16.0,15.0,2.8999999999999986,46.0,0.2,RPM,SPM,SPM,full,1.0,1.0,1998.0,1979.0,19.0,1.0,0.8333333333333334,1.0,0.0,0.0,28.41,28.41,74.5862112526,-3.990000000000016,0.0,0.0,0.0,1.0,70.59621125259997,69.0,-1.5962112525999714,1.5962112525999714,0.6777777777777777,31.177777777777774,Kozulin (1998),"Kozulin, A. (1998). Proﬁles of immigrant students’ cognitive performance on Raven’s Progressive Matrices. Perceptual and Motor Skills, 87, 1311-1314.",Y,,
ETH2457,2457.0,ETH,Ethiopia,40.1.3,1.0,,2.0,control,1.0,,,9.91,7.989999999999998,77.0,0.2,RPM,SPM,SPM,full,1.0,1.0,2010.0,1979.0,31.0,1.0,0.6666666666666666,1.0,0.0,0.0,12.88,12.88,66.17096875520001,-6.090000000000025,0.0,0.0,0.0,1.0,60.08096875519998,66.0,5.919031244800017,5.919031244800017,0.6222222222222222,47.91111111111111,Poppe (2012),"Poppe, R. (2012). Essays in Development Economics. Inauguraldissertation zur Erlangung des akademischen Grades eines Doktors der Wirtschaftswissenschaften. University of Mannheim.",Y,,"Poppe (2012) reports a study of 2000 children aged 7-13 in grades 2-4 of elementary school tested in 2010 with the first 25 problems of the SPM. The sample obtained an average score of 12.7 corresponding to a score of 17 on the complete test (SPM manual, 1998 edition, Table SPM2). This is at the 5th percentile of the British 1979 standardization and an IQ of 75. Deduct 9 for the Flynn effect gives this sample an IQ of 66. "
ETH5167,5167.0,ETH,Ethiopia,40.1.3,1.0,,2.0,experimental,1.0,,,9.96,7.939999999999998,69.0,0.2,RPM,SPM,SPM,full,1.0,1.0,2010.0,1979.0,31.0,1.0,0.6666666666666666,1.0,0.0,0.0,12.61,12.61,65.6995802696,-6.090000000000025,0.0,0.0,1.0,1.0,60.0,66.0,6.0,6.0,0.6222222222222222,42.93333333333334,Poppe (2012),"Poppe, R. (2012). Essays in Development Economics. Inauguraldissertation zur Erlangung des akademischen Grades eines Doktors der Wirtschaftswissenschaften. University of Mannheim.",Y,,"Poppe (2012) reports a study of 2000 children aged 7-13 in grades 2-4 of elementary school tested in 2010 with the first 25 problems of the SPM. The sample obtained an average score of 12.7 corresponding to a score of 17 on the complete test (SPM manual, 1998 edition, Table SPM2). This is at the 5th percentile of the British 1979 standardization and an IQ of 75. Deduct 9 for the Flynn effect gives this sample an IQ of 66. "
ETH1142,1142.0,ETH,Ethiopia,40.1.8,5.0,Israel,2.0,immigrants,3.0,6.0,7.5,6.75,11.149999999999999,29.0,0.1,RPM,CPM,CPM,full,1.0,1.0,1998.0,2007.0,9.0,1.0,1.0,1.0,0.0,0.0,15.65,15.65,81.4953222,1.8900000000000077,0.0,0.0,0.0,1.0,83.38532220000002,86.0,2.6146777999999813,2.6146777999999813,0.7000000000000001,20.3,Tzuriel & Kaufman (1999),"Tzuriel, D., & Kaufman, R. (1999). Mediated learning and cognitive modifiability. Dynamic assessment of young Ethiopian immigrant children to Israel. Journal of Cross Cultural Psychology, 30, 359-380.",Y,,
FIN7261,7261.0,FIN,Finland,42.1.1,1.0,,2.0,normal,1.0,,,7.0,35.5,759.0,0.2,RPM,SPM,SPM,full,1.0,1.0,1970.0,1979.0,9.0,1.0,1.0,1.0,1.0,0.0,17.15,17.15,97.67450328333332,1.890000000000005,0.0,0.0,0.0,1.0,99.56450328333332,98.0,-1.5645032833333232,1.5645032833333232,0.7333333333333334,556.6,Cronbach & Drenth (1972),"Kyöstiö, O. K. (1972). Divergence among school beginners caused by different cultural influences. In Cronbach, L. J., & Drenth, P. J. (Eds) (1972). Mental Tests and Cultural Adaptation. The Hague: Mouton.",Y,,
FIN4144,4144.0,FIN,Finland,,3.0,Kuopio,2.0,normal,1.0,6.0,8.0,7.6,34.9,403.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2008.0,2007.0,1.0,1.0,1.0,1.0,0.0,0.0,24.1,24.1,94.22794260000002,-0.21000000000000085,0.0,0.0,0.0,1.0,94.01794260000003,,,,0.7333333333333334,295.53333333333336,Haapala et al. (2015),"Haapala, E. A., Lintu, N., Väistö, J., Robinson, L.E., Viitasalo, A., Lindi, V., & Lakka, T. A. (2015). Associations of physical performance and adiposity with cognition in children. Medicine & Science in Sports & Exercise, 47, 2166-2174.",Y,"The sample was taken from the PANIC-Study, which was conducted between 2007 and 2009 (2008) according to Eloranta et al. (2012).",
FIN5106,5106.0,FIN,Finland,42.1.3,1.0,,2.0,normal,1.0,16.0,92.0,54.0,11.5,657.0,0.3,WIS,WAIS-IV,WAIS-IV,full,2.0,1.0,2014.0,2008.0,6.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,103.0,0.0,-2.5,0.0,0.0,0.3333333333333333,100.5,101.0,0.5,0.5,0.4333333333333333,284.7,"Dutton, te Nijenhuis & Roivainen (2014)","Dutton, E., te Nijenhuis, J., & Roivainen, E. (2014). Solving the puzzle of why Finns have the highest IQ, but one of the lowest number of Nobel prizes in Europe. Intelligence, 46, 192-202.",Y,,"Dutton, te Nijenhuis & Roivainen (2014) ) report data for the Matrix Reasoning test in the Finland standardization sample of the WAIS-IV, scored on American norms, on which the Finns obtained an IQ of 103. Deduct 2 gives a British  IQ of 101. "
GMB4458,4458.0,GMB,"Gambia, The",44.1.1,4.0,,2.0,control,5.0,18.0,20.0,19.5,1.5,739.0,0.2,RPM,SPM,APM,full,1.0,1.0,2011.5,1992.0,19.5,1.0,0.8333333333333334,1.0,0.0,1.0,14.5,-1.040207642563857,49.31646147179272,-3.3600000000000136,0.0,0.0,1.0,0.6666666666666666,60.0,60.0,0.0,0.0,0.5666666666666668,418.76666666666677,Alderman et al. (2014),"Alderman, H., Hawkesworth, S., Lundberg, M., Tasneem, A., Mark, H., & Moore, S. E. (2014). Supplemental feeding during pregnancy compared with maternal supplementation during lactation does not affect schooling and cognitive development through late adolescence. American Journal of Clinical Nutrition, 99, 122-129.",Y,,"Alderman et al. (2014) administered sets A, B and C of the SPM to a sample aged 16-22 (average 19.5 years). They report average scores of 15.5 for males and 13.5 for females corresponding to a score of 18.5 on the complete scale. This is at the 5th percentile of 10-year-olds in Britain, and well below the first perceptile for teenagers and young adults. The sample has been assigned an IQ of 60."
GMB8521,8521.0,GMB,"Gambia, The",44.1.1,4.0,,2.0,nutritional intervention,5.0,18.0,20.0,19.6,1.3999999999999986,711.0,0.2,RPM,SPM,APM,full,1.0,1.0,2011.5,1992.0,19.5,1.0,0.8333333333333334,1.0,0.0,1.0,14.65,-0.9365564072156545,49.67520005921435,-3.3600000000000136,0.0,0.0,1.0,0.6666666666666666,60.0,60.0,0.0,0.0,0.5666666666666668,402.9000000000001,Alderman et al. (2014),"Alderman, H., Hawkesworth, S., Lundberg, M., Tasneem, A., Mark, H., & Moore, S. E. (2014). Supplemental feeding during pregnancy compared with maternal supplementation during lactation does not affect schooling and cognitive development through late adolescence. American Journal of Clinical Nutrition, 99, 122-129.",Y,,"Alderman et al. (2014) administered sets A, B and C of the SPM to a sample aged 16-22 (average 19.5 years). They report average scores of 15.5 for males and 13.5 for females corresponding to a score of 18.5 on the complete scale. This is at the 5th percentile of 10-year-olds in Britain, and well below the first perceptile for teenagers and young adults. The sample has been assigned an IQ of 60."
GMB5362,5362.0,GMB,"Gambia, The",44.1.2,4.0,Mandika,2.0,normal,3.0,14.0,19.0,16.98,4.02,144.0,0.4,RPM,CPM,APM,full,1.0,1.0,2006.0,1992.0,14.0,1.0,0.8333333333333334,1.0,0.0,1.0,8.34,-0.5871704419964416,48.94657107161407,-2.940000000000012,0.0,0.0,1.0,0.6666666666666666,60.0,60.0,0.0,0.0,0.6333333333333333,91.19999999999999,Jukes & Grigorenko (2010),"Jukes, M. C. H., & Grigorenko, E. L. (2010). Assessment of cognitive abilities in multiethnic countries: The case of the Wolof and Mandinka in Gambia. British Journal of Educational Psychology, 80, 77-98.",Y,,
GMB6388,6388.0,GMB,"Gambia, The",44.1.2,4.0,Wolof,2.0,normal,3.0,14.0,19.0,17.9,3.1000000000000014,418.0,0.4,RPM,CPM,APM,full,1.0,1.0,2006.0,1992.0,14.0,1.0,0.8333333333333334,1.0,0.0,1.0,9.29,1.564259480407248,58.5079666753044,-2.940000000000012,0.0,0.0,1.0,0.6666666666666666,60.0,60.0,0.0,0.0,0.6333333333333333,264.73333333333335,Jukes & Grigorenko (2010),"Jukes, M. C. H., & Grigorenko, E. L. (2010). Assessment of cognitive abilities in multiethnic countries: The case of the Wolof and Mandinka in Gambia. British Journal of Educational Psychology, 80, 77-98.",Y,,
GMB4394,4394.0,GMB,"Gambia, The",44.1.3,4.0,,2.0,placebo,5.0,15.0,19.0,17.7,3.3000000000000007,288.0,0.2,RPM,CPM,APM,full,1.0,1.0,2001.0,1992.0,9.0,1.0,1.0,1.0,0.0,1.0,9.02,0.9395970913224403,56.50222829820393,-1.8900000000000077,0.0,0.0,1.0,0.6666666666666666,60.0,64.0,4.0,4.0,0.6222222222222222,179.2,Jukes et al. (2006),"Jukes, M. C. H., Pinder, M., Grigorenko, E. L., Smith, H. B., Walraven, G., & Bariau, E. M. (2006). Long-term impact of malaria chemoprophylaxis on cognitive abilities and educational attainment: Follow-up of a controlled trial. PLoS Clinical Trials, 19, 1-8.",Y,,
GMB6696,6696.0,GMB,"Gambia, The",44.1.3,4.0,,2.0,Prophylaxis,5.0,15.0,19.0,17.7,3.3000000000000007,291.0,0.2,RPM,CPM,APM,full,1.0,1.0,2001.0,1992.0,9.0,1.0,1.0,1.0,0.0,1.0,9.06,1.031293455699842,56.8598198493402,-1.8900000000000077,0.0,0.0,1.0,0.6666666666666666,60.0,64.0,4.0,4.0,0.6222222222222222,181.06666666666666,Jukes et al. (2006),"Jukes, M. C. H., Pinder, M., Grigorenko, E. L., Smith, H. B., Walraven, G., & Bariau, E. M. (2006). Long-term impact of malaria chemoprophylaxis on cognitive abilities and educational attainment: Follow-up of a controlled trial. PLoS Clinical Trials, 19, 1-8.",Y,,
PSE2854,2854.0,PSE,Gaza Strip,101.1.2,1.0,,2.0,normal,1.0,5.5,11.6,8.507692307692308,8.692307692307692,1258.0,0.4,RPM,CPM,CPM,full,1.0,2.0,2011.0,2007.0,4.0,1.0,1.0,1.0,1.0,0.0,18.384615384615383,22.384615384615383,86.01729230769234,-0.21000000000000085,0.0,0.0,0.0,0.6666666666666666,85.80729230769234,85.0,-0.807292307692336,0.807292307692336,0.6888888888888888,866.622222222222,Bakhiet & Lynn (2014c),"Bakhiet, S. F. A., & Lynn, R. (2014c). A study of the IQ in Palestine. Intelligence, 47, 10-11.",Y,"second sub-sample group tested (underestimation possible), thus +4 raw scores",We also reported an IQ of 83.3 for Palestine derived from the 2009 PISA study of 15 year olds. We can now add two studies of an IQ for Palestine estimated from an intelligence test. The first gives results for  a sample of  6.0 to 11.5 year old children tested with the CPM in 2011. The sample obtained a British IQ of 85. 
PSE5248,5248.0,PSE,Gaza Strip,101.1.2,1.0,,2.0,normal,1.0,6.0,11.6,8.942857142857143,8.257142857142856,257.0,0.4,RPM,CPM,CPM,full,1.0,1.0,2011.0,2007.0,4.0,1.0,1.0,1.0,1.0,0.0,24.428571428571427,24.428571428571427,88.35998571428571,-0.21000000000000085,0.0,0.0,0.0,1.0,88.14998571428572,85.0,-3.1499857142857195,3.1499857142857195,0.7999999999999999,205.6,Bakhiet & Lynn (2014c),"Bakhiet, S. F. A., & Lynn, R. (2014c). A study of the IQ in Palestine. Intelligence, 47, 10-11.",Y,"second sub-sample group tested (underestimation possible), thus +4 raw scores",We also reported an IQ of 83.3 for Palestine derived from the 2009 PISA study of 15 year olds. We can now add two studies of an IQ for Palestine estimated from an intelligence test. The first gives results for  a sample of  6.0 to 11.5 year old children tested with the CPM in 2011. The sample obtained a British IQ of 85. 
PSE1534,1534.0,PSE,Gaza Strip,101.1.1,1.0,,2.0,government school,1.0,8.0,15.0,11.5,5.699999999999999,2067.0,0.2,RPM,SPM,SPM,full,1.0,2.0,2012.5,1979.0,33.5,1.0,0.6666666666666666,1.0,1.0,0.0,23.11875,23.11875,76.06416242218751,-6.090000000000025,0.0,0.0,0.0,1.0,69.97416242218748,68.0,-1.9741624221874758,1.9741624221874758,0.6222222222222222,1286.1333333333334,Bakhiet & Lynn (2015c),"Bakhiet, S. F. A., & Lynn, R.  (2015c). Norms for the Standard Progressive Matrices in the Gaza Strip. Mankind Quarterly, 56, 87-95. ",Y,,The second gives results for a sample of  8 to 18 year old children in the Gaza Strip tested with the SPM in 2012-13. The sample obtained a British IQ of 68. The explanation for the lowe IQ of this sample is that living conditions in the Gaza Strip are worse than hose in the West Bank.
PSE7831,7831.0,PSE,Gaza Strip,101.1.1,1.0,,2.0,government school,1.0,16.0,18.0,17.0,0.1999999999999993,2464.0,0.2,RPM,SPM,APM,full,1.0,1.0,2012.5,1992.0,20.5,1.0,0.6666666666666666,1.0,1.0,1.0,38.64285285225489,7.396116055178233,78.9493365905633,-3.3600000000000136,0.0,0.0,0.0,0.6666666666666666,75.58933659056329,68.0,-7.589336590563292,7.589336590563292,0.5111111111111111,1259.3777777777777,Bakhiet & Lynn (2015c),"Bakhiet, S. F. A., & Lynn, R.  (2015c). Norms for the Standard Progressive Matrices in the Gaza Strip. Mankind Quarterly, 56, 87-95. ",Y,,The second gives results for a sample of  8 to 18 year old children in the Gaza Strip tested with the SPM in 2012-13. The sample obtained a British IQ of 68. The explanation for the lowe IQ of this sample is that living conditions in the Gaza Strip are worse than hose in the West Bank.
